bin,referenceLeft_m,referenceRight_m,direction,samples,acquisition,signalEnergy,noiseEnergy,gate
96,0.95,0.96,1,134,2,38.9348867523844,0.000853841881289412,0.999978070485671
97,0.96,0.97,1,133,2,73.1134065090828,0.000514938035153254,0.999992957045321
98,0.97,0.98,1,133,2,40.7718883249875,0.000273262567897496,0.999993297815047
99,0.98,0.99,1,134,2,129.667449078556,0.000768148666901484,0.99999407604513
100,0.99,1,1,133,2,29.1847317102777,0.000509606696031601,0.999982538890445
101,1,1.01,1,133,2,88.4402735214128,0.00042923464642305,0.999995146639126
102,1.01,1.02,1,134,2,16.653016917799,0.000828509521254645,0.999950251158216
103,1.02,1.03,1,133,2,70.4854939143833,0.000453716674156194,0.999993563019447
104,1.03,1.04,1,133,2,24.7542232407548,0.000510914798365925,0.999979360925666
105,1.04,1.05,1,133,2,96.4317303443382,0.000774344829884905,0.999991970084855
106,1.05,1.06,1,134,2,25.1790479704294,0.00053428389663768,0.999978781065895
107,1.06,1.07,1,133,2,56.377284207372,0.000829712766762206,0.999985283069811
108,1.07,1.08,1,134,2,42.419157831464,0.000613835737895776,0.999985529489816
109,1.08,1.09,1,133,2,42.8230026661488,0.000649023775606463,0.999984844268296
110,1.09,1.1,1,133,2,31.7964510408881,0.000578287831541127,0.999981813149098
111,1.1,1.11,1,133,2,42.1720339076288,0.000425890168814238,0.999989901225329
112,1.11,1.12,1,134,2,30.8059644081148,0.00059942093843796,0.999980542427849
113,1.12,1.13,1,133,2,41.6572325247118,0.000439280450474992,0.999989454992768
114,1.13,1.14,1,134,2,30.5840675118589,0.000531472669742175,0.999982622866168
115,1.14,1.15,1,133,2,40.4626549739812,0.000324312608308195,0.99999198495479
116,1.15,1.16,1,133,2,33.7424401288992,0.000423906129342428,0.999987437162154
117,1.16,1.17,1,134,2,34.9477990785578,0.000406619869612651,0.99998836507164
118,1.17,1.18,1,133,2,36.7569888196393,0.000800737753929193,0.999978215834968
119,1.18,1.19,1,133,2,30.6579513442608,0.000527386111047931,0.999982798033924
120,1.19,1.2,1,133,2,37.489287078309,0.000595706914206387,0.999984110195339
121,1.2,1.21,1,134,2,29.0433861966249,0.000303758374758252,0.999989541329796
122,1.21,1.22,1,133,2,41.349347773361,0.000443644122611994,0.999989270946542
123,1.22,1.23,1,133,2,30.5798757151357,0.000459589122455777,0.999984971089496
124,1.23,1.24,1,134,2,36.6205234718309,0.000424509948438711,0.9999884080022
125,1.24,1.25,1,211,2,11.7987133848595,0.00224013904751267,0.999810173047205
126,0,0.01,-1,212,2,6.750536534058,0.00111168185543989,0.999835346596877
127,0.01,0.02,-1,133,2,42.8354890758375,0.000480945421973488,0.999988772393347
128,0.02,0.03,-1,133,2,22.526978067518,0.000487462249996183,0.999978361425108
129,0.03,0.04,-1,133,2,49.9632895993142,0.00062526001211578,0.999987485768201
130,0.04,0.05,-1,134,2,19.1280403002563,0.000619896030486835,0.999967593337739
131,0.05,0.06,-1,133,2,51.1872808459003,0.000712837178729679,0.99998607413326
132,0.06,0.07,-1,133,2,23.3946543934367,0.000833130102814001,0.99996438928225
133,0.07,0.08,-1,134,2,44.036423969023,0.00060184630805339,0.999986333175393
134,0.08,0.09,-1,133,2,35.2269932869758,0.000734285000726567,0.999979156049756
135,0.09,0.1,-1,134,2,37.9488847945312,0.000830232324077143,0.999978122831134
136,0.1,0.11,-1,133,2,42.5336075659873,0.000532518608027621,0.9999874802075
137,0.11,0.12,-1,133,2,26.7047323468588,0.00062042848154095,0.999976767635808
138,0.12,0.13,-1,134,2,52.1708509601335,0.000669682692633925,0.999987163826464
139,0.13,0.14,-1,133,2,22.3552151072803,0.000408526481549707,0.999981726008263
140,0.14,0.15,-1,133,2,50.2758905330943,0.000466631855005555,0.999990718662184
141,0.15,0.16,-1,134,2,27.2506380976496,0.000464671016707027,0.999982948542646
142,0.16,0.17,-1,133,2,48.4391299034352,0.00057777036367822,0.999988072381288
143,0.17,0.18,-1,133,2,33.7858829783089,0.000579251153882037,0.999982855525093
144,0.18,0.19,-1,133,2,53.61040382678,0.000782216715612967,0.999985409449532
145,0.19,0.2,-1,134,2,27.107652065288,0.000539320835885967,0.999980104875748
146,0.2,0.21,-1,133,2,81.8919902881997,0.000549710433844314,0.999993287417464
147,0.21,0.22,-1,134,2,32.735902395275,0.000369045152631425,0.999988726720045
148,0.22,0.23,-1,133,2,50.4236946056201,0.000344753559170523,0.999993162912699
149,0.23,0.24,-1,133,2,25.9350405099343,0.000508088581941483,0.999980409568743
150,0.24,0.25,-1,134,2,53.9729712921131,0.00101020305719734,0.999981283517924
151,0.25,0.26,-1,133,2,25.9555089858322,0.000361032292042119,0.99998609053398
152,0.26,0.27,-1,133,2,92.2441534696684,0.000371236023731058,0.999995975522396
153,0.27,0.28,-1,134,2,31.9202779513803,0.000621245986008124,0.999980537954706
154,0.28,0.29,-1,133,2,54.9947060029495,0.000569382724706022,0.999989646697453
155,0.29,0.3,-1,133,2,23.7064139159886,0.000668399688855971,0.999971805906777
156,0.3,0.31,-1,134,2,61.0853514973428,0.000319750581416051,0.999994765538712
157,0.31,0.32,-1,133,2,25.4314238709475,0.000611311672101298,0.999975962927555
158,0.32,0.33,-1,133,2,86.3974722227357,0.000501505345076317,0.999994195403857
159,0.33,0.34,-1,133,2,32.9696451404135,0.000871107032121611,0.999973579211633
160,0.34,0.35,-1,134,2,49.9408451383492,0.000550670089532639,0.999988973674432
161,0.35,0.36,-1,133,2,26.376265023485,0.000565269496169271,0.99997856946836
162,0.36,0.37,-1,134,2,28.5892582108396,0.00058587459390748,0.999979507597448
163,0.37,0.38,-1,133,2,41.1467768413761,0.000591402203718083,0.999985627216783
164,0.38,0.39,-1,133,2,30.1178189686991,0.000513914498744528,0.999982936821213
165,0.39,0.4,-1,134,2,45.5826082548932,0.000487738070958584,0.99998930002317
166,0.4,0.41,-1,133,2,26.960959384819,0.0004992661674235,0.999981482227134
167,0.41,0.42,-1,133,2,46.400315146655,0.000544127512458378,0.99998827333112
168,0.42,0.43,-1,134,2,28.2075635311701,0.000362790744568036,0.999987138694974
169,0.43,0.44,-1,133,2,40.7335020495103,0.000811464452415193,0.999980079093462
170,0.44,0.45,-1,133,2,33.4273120080348,0.000794865288524043,0.999976221648102
171,0.45,0.46,-1,133,2,38.463374843473,0.000617461093671219,0.999983947035742
172,0.46,0.47,-1,134,2,36.1251246757356,0.000569645766007688,0.999984231562141
173,0.47,0.48,-1,133,2,31.0620078133671,0.00051857961114157,0.999983305298333
174,0.48,0.49,-1,133,2,43.2228217572289,0.000409260817960522,0.999990531461709
175,0.49,0.5,-1,134,2,27.1923210804336,0.000434301632312987,0.999984028774348
176,0.5,0.51,-1,133,2,41.5569202103228,0.000539259985654692,0.999987023749947
177,0.51,0.52,-1,134,2,31.1753642695237,0.000435529345492292,0.999986029890226
178,0.52,0.53,-1,133,2,45.0137468636965,0.000514432571790935,0.999988571786874
179,0.53,0.54,-1,133,2,38.6382076831653,0.00031620295574355,0.999991816381064
180,0.54,0.55,-1,134,2,41.3649451516468,0.000336073219142457,0.999991875476023
181,0.55,0.56,-1,133,2,43.3184756983723,0.000519321968961979,0.999988011680125
182,0.56,0.57,-1,133,2,49.5811856385733,0.000590280949715603,0.999988094800181
183,0.57,0.58,-1,134,2,69.1438085795498,0.000585457456513159,0.999991532828298
184,0.58,0.59,-1,133,2,18.8027614766361,0.000459145644253492,0.999975581542467
185,0.59,0.6,-1,133,2,79.2202531879221,0.000503838755664083,0.999993640066384
186,0.6,0.61,-1,133,2,34.8422784679429,0.000914993689671362,0.999973739671977
187,0.61,0.62,-1,134,2,69.0058419638733,0.000497369886290371,0.999992792402972
188,0.62,0.63,-1,133,2,66.5399548275366,0.000378456551661289,0.999994312373669
189,0.63,0.64,-1,133,2,68.9026057057082,0.000683238630535402,0.999990084092632
190,0.64,0.65,-1,134,2,50.5878968017507,0.00075749098724472,0.999985026464969
191,0.65,0.66,-1,133,2,53.2426258969946,0.000675042059461622,0.999987321558815
192,0.66,0.67,-1,134,2,75.0260314924107,0.000890139486607898,0.999988135732251
193,0.67,0.68,-1,133,2,33.9529237569994,0.000768409894610576,0.999977368885515
194,0.68,0.69,-1,133,2,93.1803666325718,0.000672463670865809,0.999992783256364
195,0.69,0.7,-1,134,2,32.5495199297646,0.000474661419748869,0.99998541746548
196,0.7,0.71,-1,133,2,45.8565842152019,0.000716846710283599,0.999984367882678
197,0.71,0.72,-1,133,2,28.298350286719,0.000648393742795899,0.999977087749637
198,0.72,0.73,-1,134,2,28.1719706017909,0.000710400444809595,0.999974784066708
199,0.73,0.74,-1,133,2,36.9529250811054,0.000824591031709366,0.999977685863031
200,0.74,0.75,-1,133,2,32.3966483705126,0.00082090823866078,0.999974661346799
201,0.75,0.76,-1,133,2,36.0429731559014,0.00082079844229828,0.999977227745688
202,0.76,0.77,-1,134,2,31.7629879041159,0.000485057208962,0.999984729087731
203,0.77,0.78,-1,133,2,37.7965161169215,0.000524001630560792,0.999986136437432
204,0.78,0.79,-1,134,2,33.3103040353179,0.00049626728701803,0.999985101910416
205,0.79,0.8,-1,133,2,34.3725326494856,0.000497206729095567,0.999985534975207
206,0.8,0.81,-1,133,2,33.2276379153943,0.00045935944277962,0.999986175571867
207,0.81,0.82,-1,134,2,36.7076396678457,0.000574519213870103,0.999984349028505
208,0.82,0.83,-1,133,2,33.346317158659,0.000338979030313585,0.999989834692003
209,0.83,0.84,-1,133,2,34.7551302811282,0.000584367660125312,0.999983186429454
210,0.84,0.85,-1,134,2,35.4487019178824,0.000457935398719588,0.999987081911091
211,0.85,0.86,-1,133,2,33.0109076394715,0.000242982012445817,0.999992639395844
212,0.86,0.87,-1,133,2,33.6956431004234,0.000521670970727578,0.999984518387352
213,0.87,0.88,-1,134,2,34.8287995909772,0.00054527605162768,0.999984344349464
214,0.88,0.89,-1,133,2,40.2819316996252,0.000416802185706188,0.999989652981983
215,0.89,0.9,-1,133,2,39.1784474248122,0.000757376081269824,0.999980668926664
216,0.9,0.91,-1,134,2,55.9558423188345,0.000585430718481009,0.999989537739594
217,0.91,0.92,-1,133,2,22.435334188364,0.000732842454540306,0.99996733641179
218,0.92,0.93,-1,133,2,100.023356074498,0.000813824659372381,0.999991863719937
219,0.93,0.94,-1,134,2,20.9040748395827,0.000540544344869179,0.999974142344409
220,0.94,0.95,-1,133,2,77.8803706298308,0.000427573091727974,0.999994509903576
221,0.95,0.96,-1,133,2,12.1176486749572,0.000805276861543811,0.999933549538188
222,0.96,0.97,-1,134,2,87.2052527969415,0.000558277755032944,0.999993598158791
223,0.97,0.98,-1,133,2,25.7008284023451,0.00054567052644538,0.999978768818939
224,0.98,0.99,-1,133,2,126.885758707667,0.000628561118995206,0.999995046268299
225,0.99,1,-1,134,2,36.6122698407849,0.000509327152612935,0.999986088814775
226,1,1.01,-1,133,2,71.7321145333568,0.000730377755131649,0.999989818084644
227,1.01,1.02,-1,133,2,30.6946436538564,0.000762948799090172,0.99997514452866
228,1.02,1.03,-1,134,2,58.1429381439089,0.000357535746978959,0.999993850782918
229,1.03,1.04,-1,133,2,36.4089341785703,0.000314327634645906,0.999991366818939
230,1.04,1.05,-1,133,2,77.3039418754978,0.000338309647845892,0.999995623662143
231,1.05,1.06,-1,134,2,37.9877292559479,0.000259649944387844,0.999993164946293
232,1.06,1.07,-1,133,2,42.9434559383643,0.000754425873029282,0.99998243241949
233,1.07,1.08,-1,133,2,24.2797952720784,0.00101399922245271,0.999958238656252
234,1.08,1.09,-1,134,2,24.4261723706513,0.000445335982024411,0.999981768413975
235,1.09,1.1,-1,133,2,41.9986174894202,0.000758695794549701,0.999981935546109
236,1.1,1.11,-1,133,2,27.3716676007315,0.000503535221013436,0.999981604118339
237,1.11,1.12,-1,134,2,41.4835879709171,0.000704000078116362,0.999983029719331
238,1.12,1.13,-1,133,2,27.8601679760997,0.000875546040252721,0.999968574542459
239,1.13,1.14,-1,133,2,41.4902379115553,0.000796690463512444,0.999980798491261
240,1.14,1.15,-1,134,2,32.3103523604187,0.000504921510016223,0.999984373007946
241,1.15,1.16,-1,133,2,34.0664272045775,0.00047147555342254,0.99998616030306
242,1.16,1.17,-1,133,2,34.8270736418824,0.000790528850408105,0.999977301828027
243,1.17,1.18,-1,134,2,31.1154453764746,0.000491850357908478,0.999984192976277
244,1.18,1.19,-1,133,2,35.7862332275083,0.000339742502997729,0.999990506425321
245,1.19,1.2,-1,133,2,27.2257830058295,0.000446677208316697,0.999983593864684
246,1.2,1.21,-1,134,2,38.3741574404938,0.000586254381645393,0.999984722910821
247,1.21,1.22,-1,133,2,25.75221364871,0.000421587437317358,0.999983629347698
248,1.22,1.23,-1,133,2,31.594038759983,0.000413559361271034,0.999986910380434
249,1.23,1.24,-1,134,2,28.6231207129968,0.000596862377255849,0.999979147978396
250,1.24,1.25,-1,211,2,118.673994074351,0.000906015181510958,0.999992365570303
1,0,0.01,1,212,4,5.26298813524267,0.0180130283481442,0.99658908835841
2,0.01,0.02,1,133,4,1.17709361704655,0.00113709240145462,0.999034915324871
3,0.02,0.03,1,134,4,0.640528137151963,0.000945947595444387,0.998525353372901
4,0.03,0.04,1,133,4,1.5846724353875,0.000555324960810316,0.999649687587676
5,0.04,0.05,1,133,4,0.28488773419159,0.000606650319283877,0.997875088435371
6,0.05,0.06,1,133,4,1.80941123316038,0.000241776558009121,0.999866396178322
7,0.06,0.07,1,134,4,0.720218882410025,0.000531232880233049,0.999262944439462
8,0.07,0.08,1,133,4,1.41028938582537,0.000438271821614941,0.999689329248463
9,0.08,0.09,1,134,4,1.35419486116828,0.000536774143017355,0.999603778247273
10,0.09,0.1,1,133,4,0.686518609071208,0.000281868933493114,0.99958959123862
11,0.1,0.11,1,133,4,1.86924972436239,0.000341897644824098,0.999817127098346
12,0.11,0.12,1,134,4,0.294250441719666,0.00030675461916418,0.998958590647328
13,0.12,0.13,1,133,4,1.96396651873335,0.000500891097714084,0.99974502448083
14,0.13,0.14,1,133,4,0.325670745029787,0.000471387495208655,0.998554656242788
15,0.14,0.15,1,134,4,1.79460534980087,0.000391438170490545,0.999781928205603
16,0.15,0.16,1,133,4,0.823274818916305,0.00035028988936647,0.999574697413154
17,0.16,0.17,1,133,4,1.20962825438092,0.000388523848981854,0.999678910362259
18,0.17,0.18,1,134,4,1.09972266135494,0.00040147434701325,0.999635064504101
19,0.18,0.19,1,133,4,0.451957589189196,0.00043672951871508,0.999034626429522
20,0.19,0.2,1,133,4,2.33187825704928,0.000343920579962871,0.999852535241598
21,0.2,0.21,1,134,4,0.376307216270539,0.000274115462025327,0.999272094926309
22,0.21,0.22,1,133,4,3.79967373874949,0.000342971385893802,0.999909744769022
23,0.22,0.23,1,133,4,0.303141394746145,0.000650134496893489,0.997859932110308
24,0.23,0.24,1,133,4,2.76945870674801,0.000333924484654246,0.999879440619168
25,0.24,0.25,1,134,4,0.312445322058565,0.000305465221947035,0.999023295114288
26,0.25,0.26,1,133,4,2.03404883390834,0.000468428341313139,0.999769759465793
27,0.26,0.27,1,133,4,0.489065335150909,0.00047027283270755,0.999039349078927
28,0.27,0.28,1,134,4,3.45163811896319,0.000387747171023517,0.999887675473458
29,0.28,0.29,1,133,4,0.406992528812568,0.000256128298729832,0.99937107638231
30,0.29,0.3,1,134,4,2.02449852040754,0.000451522243321299,0.999777020551712
31,0.3,0.31,1,133,4,0.712394530292292,0.000276894149413419,0.999611470111026
32,0.31,0.32,1,133,4,1.07102891227535,0.000318506894209912,0.99970270438094
33,0.32,0.33,1,134,4,0.938752185471701,0.000278457768316767,0.999703462533069
34,0.33,0.34,1,133,4,2.32870065625503,0.000432268906147945,0.999814407798937
35,0.34,0.35,1,133,4,0.420644345413507,0.00032772682554253,0.999221499840121
36,0.35,0.36,1,134,4,1.71028775462255,0.000468226826322365,0.999726304141912
37,0.36,0.37,1,133,4,0.748098945167762,0.000439502117564835,0.999412852981489
38,0.37,0.38,1,133,4,1.06084682714806,0.000415096941581792,0.999608864756042
39,0.38,0.39,1,134,4,0.511766324236768,0.0002870399292317,0.999439433564314
40,0.39,0.4,1,133,4,1.43749053910995,0.000421038898155674,0.999707187211929
41,0.4,0.41,1,133,4,0.450251387709936,0.000444258864897019,0.999014281881191
42,0.41,0.42,1,134,4,1.36968154542335,0.000368923989404112,0.99973072233641
43,0.42,0.43,1,133,4,0.523295339116582,0.000357010698048495,0.999318229550245
44,0.43,0.44,1,133,4,1.31603988846914,0.000262320442845091,0.999800714120915
45,0.44,0.45,1,134,4,0.840586856650867,0.000203272376825302,0.999758236485173
46,0.45,0.46,1,133,4,0.85944333444986,0.000194131520077838,0.999774170475622
47,0.46,0.47,1,133,4,1.15541798994616,0.000258369832651458,0.999776434093797
48,0.47,0.48,1,134,4,0.556217776601371,0.0002430120639078,0.999563289869012
49,0.48,0.49,1,133,4,1.30935793122178,0.000255661441761612,0.999804781010831
50,0.49,0.5,1,133,4,0.425672414526551,0.000157837545356955,0.999629341634163
51,0.5,0.51,1,134,4,1.41685984828514,0.000336379077336516,0.999762644670624
52,0.51,0.52,1,133,4,0.608442076652234,0.000277464822226631,0.999544182824237
53,0.52,0.53,1,133,4,1.10391155603189,0.000275378041511659,0.999750605596739
54,0.53,0.54,1,134,4,0.641695771355054,0.000263219524018521,0.999589974550153
55,0.54,0.55,1,133,4,0.765573869810304,0.00026191558537241,0.999658000330662
56,0.55,0.56,1,133,4,1.80256573366374,0.000286196997347023,0.99984125318753
57,0.56,0.57,1,134,4,0.400136345269906,0.00025808707653209,0.999355417918727
58,0.57,0.58,1,133,4,4.16631207953585,0.000259768058481514,0.999937654247189
59,0.58,0.59,1,133,4,0.868506139829212,0.000435345670411163,0.999498993110956
60,0.59,0.6,1,134,4,4.18270328672318,0.000321900625930059,0.99992304597474
61,0.6,0.61,1,133,4,2.34631076024972,0.000303349375054912,0.999870728905187
62,0.61,0.62,1,133,4,2.26111974017197,0.000296863796610885,0.999868726622025
63,0.62,0.63,1,134,4,1.75092794744982,0.000264024855829634,0.999849231346417
64,0.63,0.64,1,133,4,2.65658697377257,0.000311589317499678,0.999882724420936
65,0.64,0.65,1,133,4,3.0122851612393,0.000296319502422849,0.999901639340108
66,0.65,0.66,1,134,4,2.62521032172775,0.000296755114192382,0.999886972266497
67,0.66,0.67,1,133,4,4.626072009099,0.000550491533741356,0.999881016544214
68,0.67,0.68,1,133,4,0.458726747149293,0.000365491468323402,0.999203882275545
69,0.68,0.69,1,133,4,2.7268606087158,0.000360111301832773,0.999867956671351
70,0.69,0.7,1,134,4,0.982542849958977,0.000270177629980642,0.99972509763058
71,0.7,0.71,1,133,4,1.01596445365626,0.000397011686147368,0.999609379438629
72,0.71,0.72,1,134,4,0.771160156510528,0.000695476074872177,0.999098955756088
73,0.72,0.73,1,133,4,1.58227380609772,0.000474864785378575,0.999699974611185
74,0.73,0.74,1,133,4,0.652683145080074,0.000272480407542548,0.999582696898677
75,0.74,0.75,1,134,4,0.852175148362329,0.000325616905048214,0.999618045029032
76,0.75,0.76,1,133,4,0.96819779096341,0.000289052898643298,0.999701541739596
77,0.76,0.77,1,133,4,0.666685601630949,0.000357758479510032,0.999463665331365
78,0.77,0.78,1,134,4,1.07754261528071,0.000437952690735669,0.99959372858496
79,0.78,0.79,1,133,4,0.571938994150527,0.000188461318208316,0.999670595570258
80,0.79,0.8,1,133,4,1.13292004873241,0.000343748530437213,0.99969667386246
81,0.8,0.81,1,134,4,0.616763174001531,0.000455361269891616,0.999262236559874
82,0.81,0.82,1,133,4,1.03331126188702,0.000287214871430515,0.9997221214254
83,0.82,0.83,1,133,4,0.742485285140218,0.000451456400455029,0.999392335342685
84,0.83,0.84,1,134,4,0.846309980691761,0.000399379633932871,0.999528315555908
85,0.84,0.85,1,133,4,0.93558544226699,0.000303384552505254,0.999675832701694
86,0.85,0.86,1,133,4,0.705339502049467,0.000262105619689864,0.999628535965847
87,0.86,0.87,1,134,4,1.12943782056463,0.00032323978447896,0.99971388659441
88,0.87,0.88,1,133,4,0.65776389762016,0.00027148662682022,0.999587428528436
89,0.88,0.89,1,133,4,1.08811211531802,0.00048387473766101,0.999555505676963
90,0.89,0.9,1,134,4,0.416172385121622,0.000500727449718002,0.998798272711604
91,0.9,0.91,1,133,4,0.85348681806952,0.000467135307604377,0.999452973657705
92,0.91,0.92,1,133,4,1.4308263608042,0.000509795897174835,0.999643832167036
93,0.92,0.93,1,134,4,0.793822196701474,0.000527748520334316,0.999335622135422
94,0.93,0.94,1,133,4,2.89916926790259,0.000310006743509093,0.999893081924668
95,0.94,0.95,1,133,4,0.544355922549095,0.000254108484177376,0.999533412038527
96,0.95,0.96,1,134,4,2.63464676311917,0.000288551672639249,0.999890490035554
97,0.96,0.97,1,133,4,0.620964361503879,0.000565892982333744,0.999089516595131
98,0.97,0.98,1,133,4,4.22712297121518,0.000435853038023204,0.99989690195781
99,0.98,0.99,1,134,4,0.403320840315988,0.000466695484500283,0.998844205323042
100,0.99,1,1,133,4,6.47817993269,0.00032856505148453,0.999949283843403
101,1,1.01,1,133,4,0.843783663615021,0.000526242614259539,0.999376718654635
102,1.01,1.02,1,134,4,5.33024809227627,0.000341870249867449,0.999935866338947
103,1.02,1.03,1,133,4,0.351702441512699,0.000284410654278049,0.999191985005897
104,1.03,1.04,1,133,4,3.22550150828094,0.000353204187005126,0.999890508340118
105,1.04,1.05,1,133,4,0.278689150960749,0.000201380266533965,0.999277923615234
106,1.05,1.06,1,134,4,3.68818826684192,0.000434398840926776,0.999882232778926
107,1.06,1.07,1,133,4,0.294335787472989,0.000580148687605926,0.998032833711333
108,1.07,1.08,1,134,4,2.21838025484709,0.000559775904400038,0.999747728241123
109,1.08,1.09,1,133,4,0.771030939122382,0.000216455689393217,0.999719343376912
110,1.09,1.1,1,133,4,1.05341261417478,0.000276612041914415,0.999737482328725
111,1.1,1.11,1,133,4,0.570152880265852,0.000373280791763867,0.999345725372046
112,1.11,1.12,1,134,4,1.19698376967185,0.000480339414368067,0.999598869468635
113,1.12,1.13,1,133,4,0.5811664445595,0.000434202685395123,0.999253435003121
114,1.13,1.14,1,134,4,1.08961712560365,0.000500279442392701,0.999541077465531
115,1.14,1.15,1,133,4,0.735892215871875,0.000330561065536034,0.9995510040223
116,1.15,1.16,1,133,4,0.943004257863266,0.000219222013248892,0.999767582107607
117,1.16,1.17,1,134,4,0.908828986103021,0.000224260980452058,0.999753302701276
118,1.17,1.18,1,133,4,0.678572365503759,0.00031139644474469,0.999541311101843
119,1.18,1.19,1,133,4,1.11532606041949,0.000465975154486082,0.999582381716637
120,1.19,1.2,1,133,4,0.486104006581476,0.000353298675187021,0.999273731381214
121,1.2,1.21,1,134,4,1.13432139945363,0.000279672119968722,0.999753506208503
122,1.21,1.22,1,133,4,0.555919573388222,0.00032174928354486,0.999421565298314
123,1.22,1.23,1,133,4,1.12435402022877,0.000234857103997417,0.999791161811457
124,1.23,1.24,1,134,4,0.732924055927626,0.000278020500598338,0.99962081326617
125,1.24,1.25,1,211,4,0.752699496256328,0.000586327814916566,0.999221639653661
126,0,0.01,-1,212,4,1.21360297162968,0.000811085964313409,0.999332117444424
127,0.01,0.02,-1,133,4,0.680553388893406,0.000487957487241609,0.999283512682696
128,0.02,0.03,-1,133,4,1.78997173109427,0.000626760971608249,0.99964997123901
129,0.03,0.04,-1,133,4,0.270118124353187,0.00040676426663139,0.998496388747421
130,0.04,0.05,-1,134,4,1.98868356032712,0.000402003658592751,0.999797895240973
131,0.05,0.06,-1,133,4,0.20563684947123,0.000462584550565837,0.997755527312526
132,0.06,0.07,-1,133,4,1.86824288104315,0.000365359077565742,0.999804475293579
133,0.07,0.08,-1,134,4,0.606593366940383,0.00039521813279331,0.999348887042504
134,0.08,0.09,-1,133,4,1.63294652070258,0.000297055429514369,0.99981811933391
135,0.09,0.1,-1,134,4,1.10193364079899,0.000726236228917176,0.99934137784094
136,0.1,0.11,-1,133,4,0.851526140469368,0.000502410762137122,0.999410335767022
137,0.11,0.12,-1,133,4,1.68758283791609,0.000325740351130519,0.999807015406329
138,0.12,0.13,-1,134,4,0.404503090471243,0.000346218406741752,0.999144821544339
139,0.13,0.14,-1,133,4,1.7557725379573,0.000441449602523259,0.999748635641414
140,0.14,0.15,-1,133,4,0.279369874841044,0.000249785170399669,0.999106696680808
141,0.15,0.16,-1,134,4,1.63144416904358,0.000326887977575524,0.999799672891507
142,0.16,0.17,-1,133,4,0.410309803423281,0.00030342269175636,0.999261049882326
143,0.17,0.18,-1,133,4,2.15818662799947,0.000333951413679938,0.999845286898413
144,0.18,0.19,-1,133,4,0.251448499583303,0.000434312866048093,0.998275734410678
145,0.19,0.2,-1,134,4,3.01227565690444,0.000534409733837398,0.999822620835029
146,0.2,0.21,-1,133,4,0.466182112702315,0.000490667481497567,0.998948583456476
147,0.21,0.22,-1,134,4,1.67866609929355,0.000403707635143516,0.999759564710486
148,0.22,0.23,-1,133,4,0.441552985914115,0.000542000865722028,0.998774017163891
149,0.23,0.24,-1,133,4,1.95807310296651,0.000474997089045677,0.999757474892226
150,0.24,0.25,-1,134,4,0.32894130667437,0.000370561058433378,0.998874741256716
151,0.25,0.26,-1,133,4,3.21051029328751,0.00022463594441314,0.999930035973269
152,0.26,0.27,-1,133,4,0.500370991488925,0.000190040692220675,0.999620344613338
153,0.27,0.28,-1,134,4,1.81644679721452,0.000491984494450624,0.999729223406202
154,0.28,0.29,-1,133,4,0.401443769320456,0.000223624023210256,0.99944326070048
155,0.29,0.3,-1,133,4,2.375072229039,0.000428310295313661,0.999819696822534
156,0.3,0.31,-1,134,4,0.329981900151844,0.000309825074251526,0.999061965376095
157,0.31,0.32,-1,133,4,3.12562891856696,0.000205277902094336,0.999934328601841
158,0.32,0.33,-1,133,4,0.521439560677609,0.000321864692477842,0.999383119033283
159,0.33,0.34,-1,133,4,1.79891100600303,0.000509191488005111,0.999717024690111
160,0.34,0.35,-1,134,4,0.568701188964944,0.000239227399552815,0.999579521171863
161,0.35,0.36,-1,133,4,0.654189285309005,0.000228829613278006,0.999650331175039
162,0.36,0.37,-1,134,4,1.08606670584385,0.00021811850753555,0.999799206890637
163,0.37,0.38,-1,133,4,0.662979105217445,0.000401605826292368,0.999394607320342
164,0.38,0.39,-1,133,4,1.40161655875513,0.000279275856478678,0.999800787013141
165,0.39,0.4,-1,134,4,0.422315186190311,0.000228285488174409,0.999459734906642
166,0.4,0.41,-1,133,4,1.54633507305811,0.000306164403431441,0.999802045622465
167,0.41,0.42,-1,133,4,0.379177023752281,0.000180396090707296,0.999524469322936
168,0.42,0.43,-1,134,4,1.41382881938893,0.000402353127159972,0.999715496918058
169,0.43,0.44,-1,133,4,0.593968964288115,0.000260545018479708,0.999561541434077
170,0.44,0.45,-1,133,4,1.29494224643535,0.000378177729306063,0.999708043104817
171,0.45,0.46,-1,133,4,0.827530901418602,0.000356650014680077,0.999569204762093
172,0.46,0.47,-1,134,4,0.767322458105193,0.000183407953257098,0.999761033809163
173,0.47,0.48,-1,133,4,1.25569046798478,0.000343540794474103,0.999726487665085
174,0.48,0.49,-1,133,4,0.486838882483246,0.000343171473464524,0.999295599107813
175,0.49,0.5,-1,134,4,1.20325763897615,0.000528108784910505,0.9995612933731
176,0.5,0.51,-1,133,4,0.480327264734747,0.000232024948472311,0.999517177269375
177,0.51,0.52,-1,134,4,1.2567292317303,0.000346815718072251,0.999724109198663
178,0.52,0.53,-1,133,4,0.778829983372662,0.000302334485089615,0.999611960025069
179,0.53,0.54,-1,133,4,1.18183538860059,0.000424187383031076,0.999641206219304
180,0.54,0.55,-1,134,4,0.867538572462564,0.000175175187334565,0.99979811869086
181,0.55,0.56,-1,133,4,1.24927980619647,0.000305623673074111,0.999755419945073
